"filename", "language", "Markdown", "Python", "YAML", "JSON", "JSON Lines", "Shell Script", "Skill", "MS SQL", "JavaScript", "HTML", "Ini", "XML", "BibTeX", "LaTeX", "TeX", "Makefile", "PowerShell", "Batch", "TOML", "TypeScript", "PostCSS", "TypeScript JSX", "Properties", "Docker", "JSON with Comments", "Go Template File", "Ruby", "comment", "blank", "total"
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-06-jwt-middleware.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 33
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-07-casdoor-sync-worker.md", "Markdown", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 55
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-08-pat-service-account.md", "Markdown", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 71
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-09-spicedb-client.md", "Markdown", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 48
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-10-spicedb-schema-ci.md", "Markdown", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-11-relationship-outbox.md", "Markdown", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-12-authz-middleware.md", "Markdown", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 53
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-13-org-team-member-api.md", "Markdown", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 54
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-14-audit-baseline.md", "Markdown", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 54
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-15-minio-manifest.md", "Markdown", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 51
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-16-web-login-shell.md", "Markdown", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-17-web-admin-pages.md", "Markdown", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 50
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-18-permission-explorer-minimal.md", "Markdown", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 61
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-19-platform-foundation-tests.md", "Markdown", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 47
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-20-platform-security-negative.md", "Markdown", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 51
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-21-observability-baseline.md", "Markdown", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P1-22-foundation-deployment-docs.md", "Markdown", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 157
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-01-memory-migrations.md", "Markdown", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 60
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-02-memory-query-layer.md", "Markdown", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 50
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-03-memory-crud-api.md", "Markdown", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 62
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-04-prefetch-pipeline.md", "Markdown", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-05-memory-relationships.md", "Markdown", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 50
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-06-embedding-worker.md", "Markdown", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 49
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-07-memory-extraction-worker.md", "Markdown", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 53
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-08-review-queue-api.md", "Markdown", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 59
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-09-duplicate-conflict-detector.md", "Markdown", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 50
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-10-pii-secret-detector.md", "Markdown", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 48
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-11-team-memory-provider.md", "Markdown", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 56
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-12-memory-tools.md", "Markdown", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 61
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-13-sync-turn-observation.md", "Markdown", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 50
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-14-aiagent-team-context.md", "Markdown", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 43
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-15-api-server-identity-headers.md", "Markdown", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 55
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-16-gateway-identity-resolver.md", "Markdown", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 77
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-17-web-chat-entry.md", "Markdown", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 74
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-18-cloud-session-history.md", "Markdown", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 83
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-19-runtime-event-bridge.md", "Markdown", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 60
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-20-isolation-test-suite.md", "Markdown", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 50
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-21-memory-performance-baseline.md", "Markdown", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 43
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-22-sessiondb-import.md", "Markdown", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P2-23-memory-runtime-docs.md", "Markdown", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 119
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-01-tool-risk-taxonomy.md", "Markdown", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 52
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-02-team-tool-policy-hook.md", "Markdown", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 61
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-03-high-risk-tool-approval.md", "Markdown", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-04-tool-audit.md", "Markdown", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 52
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-05-personal-backup-policy.md", "Markdown", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 80
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-06-encrypted-jsonl-exporter.md", "Markdown", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 81
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-07-minio-upload-lifecycle.md", "Markdown", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 57
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-08-restore-preview.md", "Markdown", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 68
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-09-restore-execute.md", "Markdown", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 60
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-10-org-export.md", "Markdown", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 78
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-11-deletion-request.md", "Markdown", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 65
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-12-hard-delete-worker.md", "Markdown", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 73
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-13-retention-policies.md", "Markdown", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 68
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-14-break-glass.md", "Markdown", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 81
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-15-permission-explorer-ga.md", "Markdown", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 85
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-16-audit-advanced.md", "Markdown", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 83
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-17-usage-quotas.md", "Markdown", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 106
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-18-backup-restore-tests.md", "Markdown", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 53
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-19-authz-chaos-tests.md", "Markdown", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 54
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-20-data-governance-runbooks.md", "Markdown", 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 227
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-21-notification-system.md", "Markdown", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 74
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/P3-22-admin-ux-final.md", "Markdown", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 49
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/adr/ADR-0001-casdoor-identity.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 40
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/adr/ADR-0002-spicedb-authorization.md", "Markdown", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 42
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/adr/ADR-0003-postgres-pgvector-memory.md", "Markdown", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 39
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/adr/ADR-0004-minio-object-backup.md", "Markdown", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 44
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/adr/ADR-0005-hermes-runtime-integration.md", "Markdown", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 53
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/artifacts/memory-performance-baseline-v0.json", "JSON", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 55
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/artifacts/minio/manifest-v0.schema.json", "JSON", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 80
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/artifacts/p2-isolation-suite-v0.json", "JSON", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/artifacts/platform-foundation-smoke-v0.json", "JSON", 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 224
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/artifacts/postgres/001_schema_v0.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 373
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/artifacts/postgres/schema-v0-smoke.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 177
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/artifacts/spicedb/schema-v0-validation.yaml", "YAML", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 73
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/artifacts/team-cloud/team-cloud.config.example.yaml", "YAML", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GADoc/artifacts/tool-risk-taxonomy-v0.json", "JSON", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 81
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-22-p0-01-ga-scope-freeze.md", "Markdown", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-22-p0-02-code-boundary-audit.md", "Markdown", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 50
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-22-p0-03-adr-suite.md", "Markdown", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 49
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-22-p0-04-component-version-license-freeze.md", "Markdown", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 49
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-22-p0-05-local-topology-design.md", "Markdown", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 48
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-22-p0-06-casdoor-oidc-validation.md", "Markdown", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 78
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-22-p0-07-spicedb-schema-v0.md", "Markdown", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 55
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-22-p0-08-postgres-pgvector-schema-v0.md", "Markdown", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 75
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/teamDoc/GALog/2026-05-22-p0-09-minio-backup-model-v0.md", "Markdown", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 69
